timestamp,x,y,z,qx,qy,qz,qw,velocity_x,velocity_y,velocity_z,speed
57.73257,-1.007726,-0.03204171,1.50359,0.1845159,0.5648013,-0.1169267,0.79579,-0.1225736,0.009423575,0.3920985,0.4109189
57.75087,-1.011644,-0.03137425,1.510053,0.184555,0.5669093,-0.1191529,0.7939495,-0.2471017,0.0153956,0.4451547,0.5093712
57.76623,-1.014753,-0.03008,1.516826,0.1850137,0.5691429,-0.1220267,0.7918055,-0.1627725,0.05382197,0.3686413,0.4065564
57.7834,-1.018021,-0.02928092,1.523524,0.1822347,0.5722535,-0.1218441,0.7902345,-0.2122406,0.05130765,0.4317557,0.4838301
57.80105,-1.021701,-0.02874254,1.530258,0.18099,0.5748634,-0.1219738,0.7886045,-0.2048502,0.03231177,0.3916027,0.4431256
57.8168,-1.025326,-0.02810186,1.536872,0.1797533,0.5772085,-0.1216911,0.787217,-0.2041941,0.0339995,0.3736321,0.4271442
57.83446,-1.0291,-0.02748795,1.543506,0.1781706,0.5791658,-0.1208198,0.7862728,-0.2224147,0.04574779,0.4298458,0.4861364
57.85037,-1.032667,-0.02703543,1.549945,0.1768923,0.5814255,-0.1209732,0.7848688,-0.2071053,0.03231643,0.364382,0.4203703
57.86642,-1.036286,-0.02665218,1.556684,0.1750057,0.583295,-0.1207341,0.7839409,-0.2274889,0.01908795,0.4218135,0.4796271
57.88332,-1.040415,-0.02727347,1.563135,0.1726997,0.5844689,-0.1205125,0.7836119,-0.2434124,-0.003935521,0.4027804,0.4706348
57.90046,-1.044608,-0.0282935,1.569856,0.1709854,0.5844613,-0.1215686,0.7838303,-0.2390588,-0.02934069,0.4003024,0.4671745
57.91627,-1.048779,-0.02906773,1.575694,0.1712767,0.5831813,-0.1238523,0.7843625,-0.2422,-0.03933012,0.3562469,0.4325732
57.93393,-1.052226,-0.0297462,1.58142,0.1720301,0.5823204,-0.1263209,0.7844436,-0.2209727,-0.0340451,0.3800534,0.4409405
57.94987,-1.055845,-0.03045716,1.586675,0.1743009,0.581993,-0.1290003,0.783749,-0.2091201,-0.04340011,0.3114829,0.3776723
57.96735,-1.05933,-0.03060108,1.592252,0.178227,0.5816427,-0.1325032,0.7825406,-0.2294937,-0.01814202,0.3596713,0.4270362
57.98315,-1.062684,-0.03063576,1.597181,0.181437,0.5813435,-0.1356341,0.7814882,-0.2003926,-0.004293414,0.2985531,0.3595964
58.00275,-1.066676,-0.03157347,1.601761,0.1856595,0.5810512,-0.1382183,0.7802601,-0.2365995,-0.0374957,0.3177217,0.3979099
58.01605,-1.070597,-0.03234804,1.606025,0.1903445,0.5806637,-0.1411055,0.7789017,-0.1961577,-0.03784699,0.2313765,0.3056883
58.03264,-1.074752,-0.03322439,1.610368,0.1965524,0.5797084,-0.143976,0.7775452,-0.3005863,-0.06218604,0.344425,0.4613544
58.04837,-1.078551,-0.03372851,1.614084,0.2027186,0.578394,-0.1474827,0.7762825,-0.2428333,-0.04479169,0.2392698,0.3438376
58.06616,-1.082356,-0.03402384,1.617948,0.2080775,0.5771236,-0.1511821,0.7750975,-0.2450246,-0.02700665,0.2570049,0.3561151
58.08245,-1.085656,-0.03393878,1.621466,0.2108578,0.5763514,-0.1542522,0.7743154,-0.197554,-0.00196243,0.2093884,0.2878801
58.0985,-1.089086,-0.03417566,1.625117,0.2119679,0.5760571,-0.1565565,0.7737687,-0.2103355,-0.02526817,0.2335468,0.3153151
58.1152,-1.092219,-0.03454765,1.628271,0.2122998,0.5762103,-0.1583629,0.7731958,-0.2065727,-0.02420827,0.2076868,0.2939254
58.1326,-1.09572,-0.03514172,1.631729,0.2126465,0.5763018,-0.1595535,0.7727875,-0.2117542,-0.03767282,0.2126327,0.302443
58.1496,-1.099046,-0.03520431,1.634798,0.212853,0.5758666,-0.1610286,0.772749,-0.1892083,-0.01289255,0.1833233,0.2637677
58.16547,-1.102208,-0.03573788,1.637793,0.2122081,0.5750874,-0.1618831,0.7733281,-0.1957907,-0.01945434,0.1878949,0.2720606
58.18252,-1.105682,-0.03692871,1.640438,0.2116076,0.5745628,-0.1623155,0.7737916,-0.208172,-0.05869972,0.1640164,0.2714454
58.19948,-1.109149,-0.03779126,1.642661,0.2137379,0.5734578,-0.1646523,0.7735321,-0.2107497,-0.04829113,0.1574801,0.2674836
